2.12712;2.60723;2.75778;2.47914;2.4766;2.74425;2.81419;2.27586;
2.12712;2.60723;2.75778;2.47914;2.4766;2.74425;2.81419;2.27586;
2.12719;2.60573;2.74838;2.46978;2.46681;2.73256;2.81585;2.27577;
2.12726;2.60485;2.73819;2.46004;2.45682;2.72101;2.81683;2.27569;
2.12726;2.60485;2.73819;2.46004;2.45682;2.72101;2.81683;2.27569;
2.12739;2.60351;2.72828;2.45025;2.44663;2.70893;2.81834;2.27554;
2.12745;2.60069;2.71929;2.44057;2.43615;2.69575;2.82151;2.27543;
2.12745;2.60069;2.71929;2.44057;2.43615;2.69575;2.82151;2.27543;
2.12745;2.59668;2.7113;2.43117;2.42566;2.68188;2.82605;2.27534;
2.12745;2.59668;2.7113;2.43117;2.42566;2.68188;2.82605;2.27534;
2.12737;2.59305;2.70315;2.42189;2.41541;2.66856;2.83019;2.27532;
2.12724;2.59057;2.69414;2.41248;2.40538;2.65622;2.83304;2.27539;
2.12724;2.59057;2.69414;2.41248;2.40538;2.65622;2.83304;2.27539;
2.12718;2.59024;2.68347;2.40271;2.39556;2.64531;2.83341;2.27544;
2.12718;2.59024;2.68347;2.40271;2.39556;2.64531;2.83341;2.27544;
2.12704;2.59004;2.67267;2.39295;2.38582;2.63461;2.83362;2.27558;
2.12691;2.58993;2.66181;2.38317;2.37608;2.62396;2.83373;2.27571;
2.12691;2.58993;2.66181;2.38317;2.37608;2.62396;2.83373;2.27571;
2.12677;2.58981;2.65096;2.37341;2.36636;2.61333;2.83384;2.27586;
2.12677;2.58981;2.65096;2.37341;2.36636;2.61333;2.83384;2.27586;
2.12665;2.58968;2.64012;2.36363;2.3566;2.60265;2.83397;2.27597;
2.12651;2.58956;2.62927;2.35386;2.34687;2.59201;2.83408;2.27611;
2.12651;2.58956;2.62927;2.35386;2.34687;2.59201;2.83408;2.27611;
2.12637;2.58936;2.61845;2.34408;2.33711;2.58129;2.83429;2.27625;
2.12637;2.58936;2.61845;2.34408;2.33711;2.58129;2.83429;2.27625;
2.12622;2.58919;2.60762;2.33431;2.32737;2.57062;2.83447;2.2764;
2.12622;2.58919;2.60762;2.33431;2.32737;2.57062;2.83447;2.2764;
2.12608;2.58902;2.5968;2.32454;2.31763;2.55994;2.83464;2.27654;
2.12595;2.58886;2.58597;2.31477;2.30788;2.54927;2.8348;2.27667;
2.12595;2.58886;2.58597;2.31477;2.30788;2.54927;2.8348;2.27667;
2.12581;2.58871;2.57513;2.30499;2.29813;2.53858;2.83496;2.27681;
2.12581;2.58871;2.57513;2.30499;2.29813;2.53858;2.83496;2.27681;
2.12567;2.58854;2.56429;2.2952;2.28837;2.52788;2.83513;2.27695;
2.12552;2.58838;2.55345;2.28542;2.27862;2.51721;2.83529;2.2771;
2.12552;2.58838;2.55345;2.28542;2.27862;2.51721;2.83529;2.2771;
2.12539;2.58821;2.54265;2.27567;2.26889;2.50654;2.83546;2.27723;
2.12539;2.58821;2.54265;2.27567;2.26889;2.50654;2.83546;2.27723;
2.12526;2.58803;2.53182;2.26589;2.25913;2.49582;2.83565;2.27736;
2.12513;2.58787;2.52101;2.25613;2.2494;2.48516;2.83581;2.27749;
2.12513;2.58787;2.52101;2.25613;2.2494;2.48516;2.83581;2.27749;
2.12497;2.58768;2.51017;2.24634;2.23964;2.47446;2.836;2.27765;
2.12497;2.58768;2.51017;2.24634;2.23964;2.47446;2.836;2.27765;
2.12484;2.58754;2.49934;2.23658;2.2299;2.4638;2.83614;2.27778;
2.12484;2.58754;2.49934;2.23658;2.2299;2.4638;2.83614;2.27778;
2.12469;2.58737;2.4885;2.2268;2.22016;2.45312;2.83632;2.27793;
2.12456;2.58721;2.47768;2.21703;2.21041;2.44244;2.83648;2.27806;
2.12456;2.58721;2.47768;2.21703;2.21041;2.44244;2.83648;2.27806;
2.12442;2.58705;2.46683;2.20725;2.20066;2.43176;2.83664;2.27821;
2.12442;2.58705;2.46683;2.20725;2.20066;2.43176;2.83664;2.27821;
2.12429;2.5869;2.45601;2.19749;2.19092;2.42109;2.83679;2.27834;
2.12416;2.58679;2.44516;2.18771;2.18119;2.41045;2.83689;2.27847;
2.12416;2.58679;2.44516;2.18771;2.18119;2.41045;2.83689;2.27847;
2.12405;2.58663;2.43435;2.17794;2.17144;2.39974;2.83707;2.27858;
2.12405;2.58663;2.43435;2.17794;2.17144;2.39974;2.83707;2.27858;
2.1239;2.58643;2.42356;2.16819;2.16171;2.38907;2.83727;2.27872;
2.12376;2.58628;2.41275;2.15844;2.15199;2.37842;2.83742;2.27886;
2.12362;2.58611;2.40188;2.14864;2.14221;2.3677;2.83759;2.279;
2.12362;2.58611;2.40188;2.14864;2.14221;2.3677;2.83759;2.279;
2.12348;2.58592;2.39108;2.13888;2.13247;2.35702;2.83779;2.27914;
2.12348;2.58592;2.39108;2.13888;2.13247;2.35702;2.83779;2.27914;
2.12334;2.58573;2.38028;2.12911;2.12272;2.34631;2.838;2.27928;
2.12334;2.58573;2.38028;2.12911;2.12272;2.34631;2.838;2.27928;
2.12321;2.58557;2.36944;2.11933;2.11297;2.33563;2.83816;2.27941;
2.12308;2.58541;2.35861;2.10956;2.10322;2.32495;2.83831;2.27955;
2.12308;2.58541;2.35861;2.10956;2.10322;2.32495;2.83831;2.27955;
2.12296;2.58529;2.34778;2.09979;2.09349;2.31429;2.83844;2.27966;
2.12296;2.58529;2.34778;2.09979;2.09349;2.31429;2.83844;2.27966;
2.12281;2.58509;2.33696;2.09002;2.08373;2.30359;2.83864;2.27981;
2.12268;2.58494;2.32613;2.08024;2.07398;2.2929;2.83879;2.27994;
2.12268;2.58494;2.32613;2.08024;2.07398;2.2929;2.83879;2.27994;
2.12255;2.58478;2.31529;2.07046;2.06422;2.28221;2.83896;2.28008;
2.12255;2.58478;2.31529;2.07046;2.06422;2.28221;2.83896;2.28008;
2.12241;2.58462;2.30446;2.06068;2.05448;2.27153;2.83912;2.28021;
2.12241;2.58462;2.30446;2.06068;2.05448;2.27153;2.83912;2.28021;
2.12228;2.58447;2.29363;2.05092;2.04474;2.26086;2.83927;2.28034;
2.12228;2.58447;2.29363;2.05092;2.04474;2.26086;2.83927;2.28034;
2.12212;2.58427;2.28282;2.04116;2.03501;2.25019;2.83947;2.2805;
2.122;2.58413;2.27198;2.03137;2.02525;2.2395;2.83962;2.28063;
2.122;2.58413;2.27198;2.03137;2.02525;2.2395;2.83962;2.28063;
2.12186;2.58398;2.26114;2.0216;2.01551;2.22883;2.83977;2.28077;
2.12186;2.58398;2.26114;2.0216;2.01551;2.22883;2.83977;2.28077;
2.12172;2.5838;2.25033;2.01183;2.00576;2.21814;2.83995;2.28091;
2.12172;2.5838;2.25033;2.01183;2.00576;2.21814;2.83995;2.28091;
2.12159;2.58364;2.23954;2.00209;1.99604;2.20748;2.84012;2.28103;
2.12159;2.58364;2.23954;2.00209;1.99604;2.20748;2.84012;2.28103;
2.12146;2.58347;2.22871;1.99231;1.98628;2.19678;2.8403;2.28116;
2.12132;2.58332;2.21786;1.98253;1.97654;2.18611;2.83915;2.28131;
2.12132;2.58332;2.21786;1.98253;1.97654;2.18611;2.83915;2.28131;
2.12118;2.58315;2.20704;1.97276;1.96679;2.17543;2.82551;2.28145;
2.12118;2.58315;2.20704;1.97276;1.96679;2.17543;2.82551;2.28145;
2.12104;2.58297;2.19622;1.96299;1.95705;2.16475;2.81187;2.28159;
2.12091;2.58281;2.18539;1.95321;1.9473;2.15405;2.79821;2.28172;
2.12091;2.58281;2.18539;1.95321;1.9473;2.15405;2.79821;2.28172;
2.12076;2.58264;2.17457;1.94345;1.93756;2.14338;2.78459;2.28186;
2.12076;2.58264;2.17457;1.94345;1.93756;2.14338;2.78459;2.28186;
2.12066;2.58252;2.16373;1.93366;1.9278;2.13268;2.77093;2.28196;
2.12066;2.58252;2.16373;1.93366;1.9278;2.13268;2.77093;2.28196;
2.12052;2.58235;2.1529;1.92389;1.91805;2.122;2.75729;2.2821;
2.1204;2.58219;2.14209;1.91413;1.90831;2.11132;2.74365;2.28223;
2.1204;2.58219;2.14209;1.91413;1.90831;2.11132;2.74365;2.28223;
2.12027;2.58204;2.13126;1.90435;1.89856;2.10064;2.73002;2.28236;
2.12027;2.58204;2.13126;1.90435;1.89856;2.10064;2.73002;2.28236;
2.12014;2.58191;2.12042;1.89458;1.88883;2.08998;2.71643;2.28249;
2.12014;2.58191;2.12042;1.89458;1.88883;2.08998;2.71643;2.28249;
2.12001;2.58176;2.10959;1.8848;1.87907;2.07929;2.70279;2.28261;
2.11986;2.5816;2.09876;1.87504;1.86935;2.06864;2.68922;2.28277;
2.11986;2.5816;2.09876;1.87504;1.86935;2.06864;2.68922;2.28277;
2.11973;2.58143;2.08793;1.86526;1.85959;2.05793;2.67554;2.28289;
2.11973;2.58143;2.08793;1.86526;1.85959;2.05793;2.67554;2.28289;
2.11957;2.58125;2.07708;1.85547;1.84982;2.04724;2.66189;2.28305;
2.11957;2.58125;2.07708;1.85547;1.84982;2.04724;2.66189;2.28305;
2.11946;2.58111;2.06628;1.84573;1.8401;2.03658;2.64829;2.28317;
2.11932;2.58095;2.05545;1.83595;1.83035;2.0259;2.63465;2.2833;
2.11932;2.58095;2.05545;1.83595;1.83035;2.0259;2.63465;2.2833;
2.1192;2.58079;2.04463;1.82617;1.8206;2.0152;2.62098;2.28343;
2.1192;2.58079;2.04463;1.82617;1.8206;2.0152;2.62098;2.28343;
2.11908;2.58061;2.03385;1.81643;1.81087;2.00452;2.6073;2.28354;
2.11895;2.58045;2.02304;1.80667;1.80114;1.99386;2.5937;2.28368;
2.1188;2.58032;2.01219;1.7969;1.7914;1.98321;2.58014;2.28383;
2.1188;2.58032;2.01219;1.7969;1.7914;1.98321;2.58014;2.28383;
2.11867;2.58021;2.00129;1.78708;1.78162;1.97251;2.56652;2.28396;
2.11867;2.58021;2.00129;1.78708;1.78162;1.97251;2.56652;2.28396;
2.11853;2.58004;1.9905;1.77734;1.77191;1.96186;2.55292;2.28409;
2.11853;2.58004;1.9905;1.77734;1.77191;1.96186;2.55292;2.28409;
2.11839;2.57987;1.97967;1.76756;1.76215;1.95116;2.53926;2.28424;
2.11839;2.57987;1.97967;1.76756;1.76215;1.95116;2.53926;2.28424;
2.11825;2.57969;1.96885;1.75779;1.75241;1.94048;2.52563;2.28438;
2.11812;2.57953;1.95803;1.74802;1.74266;1.92979;2.51198;2.28451;
2.11812;2.57953;1.95803;1.74802;1.74266;1.92979;2.51198;2.28451;
2.11797;2.57934;1.94719;1.73824;1.7329;1.91909;2.49831;2.28466;
2.11797;2.57934;1.94719;1.73824;1.7329;1.91909;2.49831;2.28466;
2.11785;2.57919;1.93637;1.72846;1.72316;1.90841;2.48466;2.28478;
2.11769;2.57894;1.92558;1.71871;1.71341;1.8977;2.47095;2.28494;
2.11769;2.57894;1.92558;1.71871;1.71341;1.8977;2.47095;2.28494;
2.11756;2.57881;1.91474;1.70893;1.70366;1.88703;2.45734;2.28506;
2.11742;2.5787;1.9039;1.69917;1.69395;1.87641;2.44383;2.28521;
2.11742;2.5787;1.9039;1.69917;1.69395;1.87641;2.44383;2.28521;
2.1173;2.57861;1.89303;1.68938;1.6842;1.86575;2.43027;2.28533;
2.11715;2.57842;1.8822;1.6796;1.67443;1.85503;2.41657;2.28548;
2.11715;2.57842;1.8822;1.6796;1.67443;1.85503;2.41657;2.28548;
2.11701;2.57824;1.87138;1.66983;1.66469;1.84435;2.40293;2.28562;
2.11701;2.57824;1.87138;1.66983;1.66469;1.84435;2.40293;2.28562;
2.11689;2.5781;1.86054;1.66005;1.65494;1.83366;2.38928;2.28574;
2.11675;2.57793;1.84974;1.65029;1.64521;1.82299;2.37567;2.28588;
2.11675;2.57793;1.84974;1.65029;1.64521;1.82299;2.37567;2.28588;
2.11661;2.57775;1.83893;1.64053;1.63547;1.81232;2.36203;2.28602;
2.11661;2.57775;1.83893;1.64053;1.63547;1.81232;2.36203;2.28602;
2.11661;2.57775;1.83893;1.64053;1.63547;1.81232;2.36203;2.28602;
2.11647;2.57756;1.8281;1.63075;1.62571;1.80161;2.34835;2.28616;
2.11647;2.57756;1.8281;1.63075;1.62571;1.80161;2.34835;2.28616;
2.11635;2.57738;1.8173;1.62099;1.61597;1.79092;2.33467;2.28627;
2.1162;2.57721;1.80646;1.61121;1.60621;1.78023;2.32103;2.28642;
2.1162;2.57721;1.80646;1.61121;1.60621;1.78023;2.32103;2.28642;
2.11608;2.57706;1.79564;1.60144;1.59647;1.76956;2.30741;2.28655;
2.11608;2.57706;1.79564;1.60144;1.59647;1.76956;2.30741;2.28655;
2.11594;2.57688;1.7848;1.59166;1.58671;1.75885;2.29373;2.28669;
2.11594;2.57688;1.7848;1.59166;1.58671;1.75885;2.29373;2.28669;
2.1158;2.57675;1.77396;1.58189;1.57697;1.74819;2.28014;2.28683;
2.1158;2.57675;1.77396;1.58189;1.57697;1.74819;2.28014;2.28683;
2.11565;2.57657;1.76313;1.5721;1.56722;1.7375;2.26649;2.28698;
2.11565;2.57657;1.76313;1.5721;1.56722;1.7375;2.26649;2.28698;
2.11553;2.57642;1.75231;1.56235;1.55749;1.72683;2.25288;2.2871;
2.11553;2.57642;1.75231;1.56235;1.55749;1.72683;2.25288;2.2871;
2.11538;2.5762;1.74151;1.55258;1.54773;1.71612;2.23917;2.28725;
2.11525;2.57606;1.73068;1.5428;1.53799;1.70544;2.22555;2.28738;
2.11525;2.57606;1.73068;1.5428;1.53799;1.70544;2.22555;2.28738;
2.11512;2.5759;1.71985;1.53303;1.52824;1.69476;2.21191;2.28751;
2.11512;2.5759;1.71985;1.53303;1.52824;1.69476;2.21191;2.28751;
2.11498;2.57574;1.70903;1.52327;1.5185;1.68409;2.19829;2.28765;
2.11485;2.57556;1.69822;1.5135;1.50876;1.67341;2.18464;2.28778;
2.1147;2.57538;1.68739;1.50373;1.49901;1.66272;2.171;2.28793;
2.1147;2.57538;1.68739;1.50373;1.49901;1.66272;2.171;2.28793;
2.11456;2.57521;1.67657;1.49396;1.48927;1.65204;2.15736;2.28807;
2.11443;2.57506;1.66573;1.48418;1.47951;1.64135;2.14371;2.28819;
2.11443;2.57506;1.66573;1.48418;1.47951;1.64135;2.14371;2.28819;
2.11429;2.57489;1.6549;1.4744;1.46976;1.63066;2.13007;2.28834;
2.11429;2.57489;1.6549;1.4744;1.46976;1.63066;2.13007;2.28834;
2.11417;2.57472;1.64411;1.46465;1.46003;1.61999;2.11642;2.28846;
2.11417;2.57472;1.64411;1.46465;1.46003;1.61999;2.11642;2.28846;
2.11403;2.57452;1.63328;1.45487;1.45028;1.60929;2.10275;2.2886;
2.11403;2.57452;1.63328;1.45487;1.45028;1.60929;2.10275;2.2886;
2.11387;2.57433;1.62246;1.4451;1.44053;1.5986;2.0891;2.28876;
2.11374;2.57415;1.61163;1.43532;1.43077;1.5879;2.07543;2.28889;
2.11374;2.57415;1.61163;1.43532;1.43077;1.5879;2.07543;2.28889;
2.11361;2.57397;1.60085;1.42558;1.42105;1.57723;2.06179;2.28901;
2.11347;2.57377;1.59002;1.41579;1.41128;1.56651;2.04809;2.28915;
2.11347;2.57377;1.59002;1.41579;1.41128;1.56651;2.04809;2.28915;
2.11334;2.11334;1.57918;1.40601;1.40154;1.55584;2.03447;2.28928;
2.11334;2.11334;1.57918;1.40601;1.40154;1.55584;2.03447;2.28928;
2.11321;2.11321;1.56836;1.39625;1.3918;1.54517;2.02086;2.28941;
2.11321;2.11321;1.56836;1.39625;1.3918;1.54517;2.02086;2.28941;
2.11308;2.11308;1.55751;1.38646;1.38204;1.53447;2.0072;2.28955;
2.11295;2.11295;1.54671;1.37671;1.37232;1.52382;1.99362;2.28968;
2.11295;2.11295;1.54671;1.37671;1.37232;1.52382;1.99362;2.28968;
2.11281;2.11281;1.53586;1.36693;1.36256;1.51313;1.97997;2.28981;
2.11281;2.11281;1.53586;1.36693;1.36256;1.51313;1.97997;2.28981;
2.11268;2.11268;1.52503;1.35715;1.35281;1.50245;1.96633;2.28995;
2.11254;2.11254;1.5142;1.34738;1.34306;1.49176;1.9527;2.29008;
2.11254;2.11254;1.5142;1.34738;1.34306;1.49176;1.9527;2.29008;
2.1124;2.1124;1.50339;1.33762;1.33332;1.48109;1.93906;2.29023;
2.1124;2.1124;1.50339;1.33762;1.33332;1.48109;1.93906;2.29023;
2.11225;2.11225;1.49258;1.32786;1.32359;1.47042;1.92544;2.29037;
2.11212;2.11212;1.48173;1.31807;1.31383;1.45971;1.91177;2.29051;
2.11212;2.11212;1.48173;1.31807;1.31383;1.45971;1.91177;2.29051;
2.11199;2.11199;1.4709;1.30828;1.30407;1.44901;1.89811;2.29064;
2.11185;2.11185;1.46007;1.29852;1.29434;1.43836;1.88453;2.29077;
2.11185;2.11185;1.46007;1.29852;1.29434;1.43836;1.88453;2.29077;
2.11173;2.11173;1.44923;1.28875;1.2846;1.4277;1.87095;2.2909;
2.11173;2.11173;1.44923;1.28875;1.2846;1.4277;1.87095;2.2909;
2.11157;2.11157;1.4384;1.27898;1.27485;1.41702;1.85731;2.29105;
2.11146;2.11146;1.42758;1.26921;1.26511;1.40634;1.84367;2.29117;
2.11146;2.11146;1.42758;1.26921;1.26511;1.40634;1.84367;2.29117;
2.11132;2.11132;1.41676;1.25945;1.25538;1.39568;1.83007;2.29131;
2.1112;2.1112;1.40595;1.24968;1.24563;1.38499;1.81642;2.29142;
2.1112;2.1112;1.40595;1.24968;1.24563;1.38499;1.81642;2.29142;
2.11107;2.11107;1.39512;1.23991;1.23588;1.3743;1.80276;2.29156;
2.11107;2.11107;1.39512;1.23991;1.23588;1.3743;1.80276;2.29156;
2.11092;2.11092;1.38429;1.23013;1.22613;1.36361;1.78911;2.2917;
2.11092;2.11092;1.38429;1.23013;1.22613;1.36361;1.78911;2.2917;
2.11079;2.11079;1.37347;1.22037;1.2164;1.35295;1.77551;2.29184;
2.11079;2.11079;1.37347;1.22037;1.2164;1.35295;1.77551;2.29184;
2.11065;2.11065;1.36265;1.2106;1.20666;1.34228;1.76189;2.29198;
2.11051;2.11051;1.3518;1.20081;1.1969;1.33158;1.74824;2.29212;
2.11051;2.11051;1.3518;1.20081;1.1969;1.33158;1.74824;2.29212;
2.11037;2.11037;1.34096;1.19103;1.18714;1.32089;1.73461;2.29226;
2.11037;2.11037;1.34096;1.19103;1.18714;1.32089;1.73461;2.29226;
2.11022;2.11022;1.33018;1.18129;1.17742;1.31022;1.72097;2.2924;
2.11022;2.11022;1.33018;1.18129;1.17742;1.31022;1.72097;2.2924;
2.11007;2.11007;1.31931;1.17147;1.16763;1.29948;1.70724;2.29255;
2.11007;2.11007;1.31931;1.17147;1.16763;1.29948;1.70724;2.29255;
2.10994;2.10994;1.3085;1.16172;1.1579;1.28883;1.69366;2.29268;
2.10979;2.10979;1.29768;1.15196;1.14817;1.27816;1.68004;2.29284;
2.10966;2.10966;1.28687;1.1422;1.13844;1.2675;1.66644;2.29297;
2.10966;2.10966;1.28687;1.1422;1.13844;1.2675;1.66644;2.29297;
2.10953;2.10953;1.27602;1.13242;1.12868;1.25681;1.6528;2.2931;
2.10939;2.10939;1.26518;1.12263;1.11892;1.24611;1.63914;2.29324;
2.10924;2.10924;1.25437;1.11287;1.10919;1.23545;1.62554;2.29338;
2.10924;2.10924;1.25437;1.11287;1.10919;1.23545;1.62554;2.29338;
2.10911;2.10911;1.24353;1.10308;1.09943;1.22475;1.61187;2.29352;
2.10911;2.10911;1.24353;1.10308;1.09943;1.22475;1.61187;2.29352;
2.10897;2.10897;1.23272;1.09333;1.0897;1.21409;1.59827;2.29366;
2.10884;2.10884;1.22188;1.08354;1.07994;1.20338;1.58458;2.29379;
2.10884;2.10884;1.22188;1.08354;1.07994;1.20338;1.58458;2.29379;
2.1087;2.1087;1.21109;1.0738;1.07022;1.19273;1.57098;2.29393;
2.10857;2.10857;1.20025;1.06401;1.06046;1.18202;1.5573;2.29406;
2.10857;2.10857;1.20025;1.06401;1.06046;1.18202;1.5573;2.29406;
2.10842;2.10842;1.18941;1.05423;1.0507;1.17132;1.54363;2.29421;
2.10842;2.10842;1.18941;1.05423;1.0507;1.17132;1.54363;2.29421;
2.1083;2.1083;1.17861;1.04448;1.04097;1.16066;1.53002;2.29433;
2.1083;2.1083;1.17861;1.04448;1.04097;1.16066;1.53002;2.29433;
2.10815;2.10815;1.16778;1.03469;1.03121;1.14995;1.51635;2.29447;
2.10801;2.10801;1.15696;1.02492;1.02146;1.13927;1.5027;2.29462;
2.10801;2.10801;1.15696;1.02492;1.02146;1.13927;1.5027;2.29462;
2.10787;2.10787;1.14613;1.01516;1.01172;1.12859;1.48907;2.29476;
2.10774;2.10774;1.13531;1.00539;1.00198;1.11791;1.47544;2.29489;
2.10774;2.10774;1.13531;1.00539;1.00198;1.11791;1.47544;2.29489;
2.1076;2.1076;1.12446;0.995593;0.992213;1.10721;1.46177;2.29502;
2.1076;2.1076;1.12446;0.995593;0.992213;1.10721;1.46177;2.29502;
2.10747;2.10747;1.11365;0.985832;0.982479;1.09654;1.44815;2.29516;
2.10731;2.10731;1.10281;0.976049;0.972719;1.08584;1.43448;2.29532;
2.10731;2.10731;1.10281;0.976049;0.972719;1.08584;1.43448;2.29532;
2.10718;2.10718;1.09199;0.966287;0.962988;1.07518;1.42089;2.29545;
2.10704;2.10704;1.08117;0.956526;0.953253;1.06451;1.40728;2.29559;
2.10704;2.10704;1.08117;0.956526;0.953253;1.06451;1.40728;2.29559;
2.10691;2.10691;1.07033;0.946749;0.943505;1.05383;1.39365;2.29572;
2.10691;2.10691;1.07033;0.946749;0.943505;1.05383;1.39365;2.29572;
2.10677;2.10677;1.05952;0.936986;0.933766;1.04316;1.38002;2.29586;
2.10677;2.10677;1.05952;0.936986;0.933766;1.04316;1.38002;2.29586;
2.10664;2.10664;1.04868;0.927203;0.924012;1.03247;1.36638;2.29599;
2.1065;2.1065;1.03785;0.917433;0.914269;1.02179;1.35275;2.29613;
2.1065;2.1065;1.03785;0.917433;0.914269;1.02179;1.35275;2.29613;
2.10637;2.10637;1.02706;0.907689;0.904551;1.01114;1.33915;2.29626;
2.10637;2.10637;1.02706;0.907689;0.904551;1.01114;1.33915;2.29626;
2.10622;2.10622;1.01621;0.897894;0.89478;1.00043;1.32547;2.29641;
2.10608;2.10608;1.00537;0.888113;0.885025;0.989733;1.31182;2.29655;
2.10608;2.10608;1.00537;0.888113;0.885025;0.989733;1.31182;2.29655;
2.10594;2.10594;0.994557;0.87835;0.875287;0.97906;1.29819;2.29668;
2.10594;2.10594;0.994557;0.87835;0.875287;0.97906;1.29819;2.29668;
2.10582;2.10582;0.983723;0.868569;0.865532;0.968364;1.28454;2.29681;
2.10568;2.10568;0.972925;0.858818;0.855804;0.957699;1.27091;2.29695;
2.10568;2.10568;0.972925;0.858818;0.855804;0.957699;1.27091;2.29695;
2.10554;2.10554;0.962105;0.849043;0.846049;0.946995;1.25723;2.29709;
2.10554;2.10554;0.962105;0.849043;0.846049;0.946995;1.25723;2.29709;
2.10541;2.10541;0.951294;0.839279;0.836308;0.936312;1.24358;2.29722;
2.10526;2.10526;0.940475;0.829509;0.826561;0.925624;1.22992;2.29736;
2.10526;2.10526;0.940475;0.829509;0.826561;0.925624;1.22992;2.29736;
2.10515;2.10515;0.929676;0.819755;0.81683;0.914952;1.21629;2.29748;
2.10515;2.10515;0.929676;0.819755;0.81683;0.914952;1.21629;2.29748;
2.105;2.105;0.918832;0.809966;0.807067;0.90425;1.20263;2.29762;
2.10486;2.10486;0.908011;0.8002;0.797327;0.893574;1.189;2.29776;
2.10486;2.10486;0.908011;0.8002;0.797327;0.893574;1.189;2.29776;
2.10474;2.10474;0.897173;0.790416;0.787568;0.882878;1.17534;2.29788;
2.10474;2.10474;0.897173;0.790416;0.787568;0.882878;1.17534;2.29788;
2.1046;2.1046;0.886352;0.780653;0.777834;0.872214;1.16174;2.29802;
2.10447;2.10447;0.87556;0.770918;0.768128;0.861581;1.14817;2.29815;
2.10447;2.10447;0.87556;0.770918;0.768128;0.861581;1.14817;2.29815;
2.10433;2.10433;0.864682;0.7611;0.758336;0.850849;1.13447;2.29829;
2.10433;2.10433;0.864682;0.7611;0.758336;0.850849;1.13447;2.29829;
2.1042;2.1042;0.853865;0.751335;0.748595;0.840171;1.12084;2.29843;
2.1042;2.1042;0.853865;0.751335;0.748595;0.840171;1.12084;2.29843;
2.10407;2.10407;0.843031;0.741557;0.738844;0.829484;1.1072;2.29856;
2.10393;2.10393;0.832223;0.731796;0.729107;0.818805;1.09355;2.29869;
2.10393;2.10393;0.832223;0.731796;0.729107;0.818805;1.09355;2.29869;
2.10379;2.10379;0.8214;0.722028;0.719365;0.808128;1.07992;2.29883;
2.10365;2.10365;0.810574;0.712254;0.709616;0.797441;1.06628;2.29897;
2.10365;2.10365;0.810574;0.712254;0.709616;0.797441;1.06628;2.29897;
2.10353;2.10353;0.799743;0.702475;0.699861;0.786745;1.05262;2.29909;
2.10353;2.10353;0.799743;0.702475;0.699861;0.786745;1.05262;2.29909;
2.10338;2.10338;0.788942;0.692726;0.690139;0.776091;1.03902;2.29924;
2.10323;2.10323;0.778082;0.682927;0.680367;0.765382;1.02535;2.2994;
2.10323;2.10323;0.778082;0.682927;0.680367;0.765382;1.02535;2.2994;
